CustomerID,total_transactions,total_products,total_unique_products,total_sales,avg_product_value,avg_cart_value,min_cart_value,max_cart_value
13410,7,30,15,988.91,32.96366666666667,141.27285714285716,-8.3,274.40000000000003
13411,1,18,17,213.55,11.863888888888889,213.55,213.55,213.55
13414,3,24,23,1390.5,57.9375,463.5,390.0,532.8
13416,2,19,11,712.5,37.5,356.25,275.0,437.5
13417,2,28,26,640.83,22.886785714285715,320.41499999999996,236.0,404.83
13418,23,314,223,5845.44,18.61605095541401,254.1495652173913,-244.2,879.92
13419,1,16,16,221.06,13.81625,221.06,221.06,221.06
13420,4,10,8,140.35,14.035,35.0875,-17.4,104.05
13421,3,105,89,1848.98,17.609333333333332,616.3266666666667,-2.1,1026.04
13422,2,128,127,2601.55,20.324609375,1300.775,-24.75,2626.3
13425,3,78,66,1624.21,20.823205128205128,541.4033333333333,401.57,773.08
13426,12,159,104,3550.7000000000003,22.331446540880506,295.8916666666667,-83.0,697.46
13427,3,29,25,582.6,20.089655172413792,194.20000000000002,117.74000000000001,250.36
13428,1,74,70,218.47,2.952297297297297,218.47,218.47,218.47
13429,4,67,55,1006.8,15.02686567164179,251.70000000000002,165.72,330.6
13430,4,54,49,648.6899999999999,12.012777777777776,162.17249999999999,-15.86,343.14
13431,2,46,44,1269.1,27.589130434782607,634.55,415.41999999999996,853.68
13434,2,10,9,534.24,53.424,267.12,72.84,461.40000000000003
13435,9,103,68,3794.4900000000002,36.83970873786408,421.61,-11.25,884.9
13436,1,12,12,196.89,16.4075,196.89,196.89,196.89
13437,7,167,143,3408.06,20.40754491017964,486.86571428571426,149.35,1440.9
13439,1,54,54,283.71,5.253888888888889,283.71,283.71,283.71
13441,1,13,13,296.64,22.818461538461538,296.64,296.64,296.64
13447,4,62,55,1104.23,17.81016129032258,276.0575,-24.910000000000004,475.13
13448,10,199,137,3465.67,17.415427135678392,346.567,-29.75,1065.79
13449,1,19,19,291.88,15.362105263157895,291.88,291.88,291.88
13450,6,71,32,2043.7199999999998,28.784788732394365,340.62,240.6,440.64
13451,6,444,315,2916.45,6.5685810810810805,486.075,-59.699999999999996,811.01
13452,2,2,1,590.0,295.0,295.0,295.0,295.0
13453,2,17,16,356.97999999999996,20.998823529411762,178.49,171.98,185.0
13455,4,53,42,1007.35,19.006603773584906,251.8375,-42.04,692.94
13456,7,65,43,1737.8200000000002,26.73569230769231,248.26,-28.9,454.76
13458,22,394,242,9537.92,24.207918781725887,433.5418181818182,-33.2,1489.18
13460,2,17,16,183.44,10.790588235294118,91.72,75.98,107.46000000000001
13461,3,27,14,1445.0,53.51851851851852,481.6666666666667,307.8,576.4
13462,2,10,9,143.25,14.325,71.625,-8.25,151.5
13464,1,41,41,674.68,16.45560975609756,674.68,674.68,674.68
13466,2,18,17,297.95,16.552777777777777,148.975,-9.95,307.9
13467,2,99,89,1083.71,10.946565656565657,541.855,301.25,782.46
13468,41,306,184,5656.75,18.48611111111111,137.96951219512195,-19.9,356.75
13470,2,10,7,165.0,16.5,82.5,49.5,115.5
13471,4,260,214,2531.58,9.736846153846153,632.895,92.24000000000001,941.67
13473,3,22,21,417.54,18.97909090909091,139.17999999999998,-5.1,241.26
13474,1,64,59,229.59,3.58734375,229.59,229.59,229.59
13475,4,86,64,1431.78,16.648604651162792,357.945,153.3,589.4
13476,4,61,56,1092.77,17.91426229508197,273.1925,-125.0,727.6
13477,8,81,57,1441.53,17.796666666666667,180.19125,-7.95,464.07
13479,3,16,14,291.0,18.1875,97.0,-9.95,156.6
13481,8,112,98,1776.81,15.864374999999999,222.10125,-15.0,665.28
13482,1,11,11,184.64,16.785454545454545,184.64,184.64,184.64
13483,1,10,10,140.34,14.034,140.34,140.34,140.34
13484,1,8,8,313.8,39.225,313.8,313.8,313.8
13485,1,23,23,454.24,19.749565217391304,454.24,454.24,454.24
13486,3,69,69,1122.41,16.2668115942029,374.1366666666666,202.16,617.4499999999999
13487,3,34,26,575.4,16.923529411764704,191.79999999999998,166.6,215.65
13488,17,427,272,8910.61,20.86793911007026,524.1535294117648,-44.849999999999994,1381.92
13489,4,14,11,449.52,32.10857142857143,112.38,51.36,162.48
13491,10,86,73,1215.82,14.137441860465115,121.582,56.82,187.85
13492,3,50,38,1269.84,25.3968,423.28000000000003,315.3,593.74
13493,2,8,6,618.63,77.32875,309.315,179.35,439.28
13494,1,18,18,316.26000000000005,17.570000000000004,316.26000000000005,316.26000000000005,316.26000000000005
13495,6,52,34,1990.1200000000001,38.27153846153846,331.68666666666667,-54.75,659.8
13496,3,36,28,617.93,17.16472222222222,205.97666666666666,-35.400000000000006,501.01
13497,3,20,19,321.05,16.052500000000002,107.01666666666667,-27.0,194.55
13499,7,45,31,1146.96,25.488,163.85142857142858,-9.2,323.62
13500,4,67,60,1136.77,16.966716417910447,284.1925,-30.0,497.97
13501,2,53,52,1310.47,24.725849056603774,655.235,-29.849999999999998,1340.32
13502,3,18,17,292.0,16.22222222222222,97.33333333333333,74.56,114.6
13503,1,17,17,216.85,12.755882352941176,216.85,216.85,216.85
13504,1,22,22,295.93,13.451363636363636,295.93,295.93,295.93
13505,8,227,182,4282.88,18.867312775330397,535.36,-42.8,1810.51
13506,3,29,26,452.82,15.614482758620689,150.94,-5.7,301.12
13507,4,162,146,2479.16,15.303456790123455,619.79,386.32,1242.3799999999999
13508,1,12,12,110.97,9.2475,110.97,110.97,110.97
13509,7,44,27,979.72,22.266363636363636,139.96,15.0,313.5
13510,5,117,86,1785.16,15.257777777777779,357.032,-6.4,585.3199999999999
13512,1,15,15,251.21,16.747333333333334,251.21,251.21,251.21
13513,1,10,10,205.1,20.509999999999998,205.1,205.1,205.1
13514,1,4,4,152.20000000000002,38.050000000000004,152.20000000000002,152.20000000000002,152.20000000000002
13515,4,59,50,891.12,15.103728813559322,222.78,132.16,367.16
13516,3,44,43,1389.41,31.5775,463.1366666666667,146.0,769.0
13517,5,143,125,2109.07,14.74874125874126,421.81399999999996,-15.6,1101.86
13518,1,38,36,659.4399999999999,17.353684210526314,659.4399999999999,659.4399999999999,659.4399999999999
13519,2,9,8,110.80000000000001,12.311111111111112,55.4,-11.95,122.75
13520,8,95,49,3487.75,36.713157894736845,435.96875,-120.0,856.0
13521,3,436,313,1093.65,2.508371559633028,364.55,287.88,436.82
13522,1,5,5,125.80000000000001,25.160000000000004,125.80000000000001,125.80000000000001,125.80000000000001
13523,6,177,157,3755.38,21.21683615819209,625.8966666666666,-209.5,1695.54
13524,5,27,17,680.1800000000001,25.191851851851855,136.036,75.0,196.32
13525,2,6,5,628.78,104.79666666666667,314.39,282.88,345.9
13527,8,224,153,2263.76,10.106071428571429,282.97,-23.75,482.75
13529,2,15,15,307.76,20.517333333333333,153.88,126.66000000000001,181.1
13531,2,22,17,483.8,21.990909090909092,241.89999999999998,178.35,305.45
13532,1,66,66,210.31,3.1865151515151515,210.31,210.31,210.31
13533,3,76,61,270.79,3.563026315789474,90.26333333333332,18.15,128.49
13534,43,342,119,5613.08,16.41251461988304,130.53674418604652,-34.38,451.6
13536,7,179,91,3448.29,19.264189944134078,492.61285714285714,349.35,672.99
13538,7,25,10,1280.85,51.233999999999995,182.97857142857146,95.4,337.5
13539,4,38,36,605.84,15.943157894736842,151.46,-25.5,315.69
13544,2,87,76,291.41,3.349540229885058,145.70499999999998,122.91,168.5
13546,3,98,72,626.99,6.397857142857143,208.99666666666667,188.16,230.12
13548,2,124,114,682.41,5.503306451612903,341.205,281.01,401.4
13549,8,52,37,916.12,17.61769230769231,114.515,-2.08,223.7
13551,1,4,4,91.80000000000001,22.950000000000003,91.80000000000001,91.80000000000001,91.80000000000001
13552,16,121,82,3539.53,29.25231404958678,221.220625,-129.29,540.36
13555,4,136,128,4149.28,30.50941176470588,1037.32,613.93,1693.7
13557,2,34,31,584.06,17.178235294117645,292.03,240.68,343.38
13558,4,175,123,605.06,3.457485714285714,151.265,121.26,201.99
13560,1,33,32,174.37,5.283939393939394,174.37,174.37,174.37
13561,1,14,14,141.85999999999999,10.132857142857143,141.85999999999999,141.85999999999999,141.85999999999999
13562,3,82,50,1799.33,21.943048780487803,599.7766666666666,589.6,606.46
13563,2,49,49,777.53,15.867959183673468,388.765,310.88,466.65
13564,5,85,68,647.74,7.620470588235294,129.548,-550.64,658.38
13565,2,38,35,240.22,6.321578947368421,120.10999999999999,110.17999999999999,130.04
13566,2,176,134,874.71,4.969943181818182,437.355,289.53000000000003,585.1800000000001
13568,1,44,41,192.85,4.382954545454545,192.85,192.85,192.85
13569,2,85,73,373.75,4.397058823529412,186.875,118.32,255.43
13570,1,27,27,239.49,8.870000000000001,239.49,239.49,239.49
13571,12,341,157,2092.32,6.1358357771261005,174.36,114.71,282.68
13572,1,33,32,1384.25,41.946969696969695,1384.25,1384.25,1384.25
13573,2,26,24,294.4,11.323076923076922,147.2,31.770000000000003,262.63
13575,5,46,41,732.0699999999999,15.914565217391303,146.414,88.55,258.46
13576,20,130,78,6703.3,51.56384615384616,335.165,-10.65,623.6800000000001
13577,5,85,61,1658.3,19.50941176470588,331.65999999999997,-29.3,493.8
13579,2,23,19,467.04,20.30608695652174,233.51999999999998,164.70000000000002,302.34
13581,1,10,10,118.0,11.8,118.0,118.0,118.0
13583,1,53,53,781.03,14.736415094339621,781.03,781.03,781.03
13584,1,24,24,142.4,5.933333333333334,142.4,142.4,142.4
13587,3,11,8,347.0,31.545454545454547,115.66666666666667,-299.4,712.4
13588,13,180,132,2445.12,13.584,188.08615384615385,-17.700000000000003,491.0
13589,2,21,21,379.65,18.07857142857143,189.825,147.0,232.65
13590,7,89,70,1976.12,22.203595505617976,282.30285714285714,-5.800000000000001,552.4
13591,3,58,56,1117.13,19.26086206896552,372.3766666666666,314.03,462.2
13592,4,16,15,247.95999999999998,15.497499999999999,61.989999999999995,32.849999999999994,95.94
13593,6,129,77,1990.28,15.428527131782946,331.71333333333337,-46.8,645.83
13594,1,26,26,396.97,15.268076923076924,396.97,396.97,396.97
13596,2,166,133,697.04,4.199036144578313,348.52,285.44,411.6
13598,2,41,33,167.42000000000002,4.083414634146342,83.71000000000001,-12.75,180.17000000000002
13599,33,264,172,5030.6,19.055303030303033,152.44242424242427,-25.68,580.57
13600,1,19,19,219.52,11.553684210526317,219.52,219.52,219.52
13601,2,99,90,693.32,7.003232323232324,346.65999999999997,320.12,373.2
13602,1,23,23,428.89,18.647391304347824,428.89,428.89,428.89
13603,1,27,27,164.34,6.086666666666667,164.34,164.34,164.34
13606,3,43,40,280.53999999999996,6.524186046511627,93.51333333333332,30.119999999999997,180.4
13607,1,98,93,678.01,6.918469387755102,678.01,678.01,678.01
13610,9,228,165,1115.43,4.892236842105263,123.93666666666667,-8.5,239.17000000000002
13611,4,76,67,1158.2,15.239473684210527,289.55,-13.6,535.08
13614,4,201,171,1610.46,8.01223880597015,402.615,205.75,589.23
13615,2,24,23,399.99,16.66625,199.995,-17.700000000000003,417.69
13617,3,44,31,544.18,12.367727272727272,181.39333333333335,131.10999999999999,234.59
13618,1,13,13,177.34,13.641538461538461,177.34,177.34,177.34
13621,1,19,19,213.85,11.255263157894737,213.85,213.85,213.85
13623,7,86,78,672.44,7.819069767441861,96.06285714285715,-55.44,195.86
13626,1,19,19,257.23,13.53842105263158,257.23,257.23,257.23
13627,7,94,84,1624.02,17.276808510638297,232.00285714285715,-12.75,421.08
13629,11,59,28,7792.36,132.07389830508475,708.3963636363636,336.36,895.0
13630,11,80,51,1995.68,24.946,181.42545454545453,-14.4,438.32
13631,12,12,6,3021.77,251.81416666666667,251.81416666666667,-48.65,850.0
13632,6,147,121,2117.02,14.401496598639456,352.83666666666664,-4.25,854.53
13634,5,188,156,1575.16,8.378510638297874,315.032,158.36,588.51
13635,1,62,62,1071.03,17.274677419354838,1071.03,1071.03,1071.03
13636,6,64,57,941.62,14.7128125,156.93666666666667,-7.5,302.57
13637,3,101,79,810.5,8.024752475247524,270.1666666666667,125.65,422.6
13638,1,8,8,122.64,15.33,122.64,122.64,122.64
13639,1,40,39,1033.34,25.833499999999997,1033.34,1033.34,1033.34
13642,1,66,57,354.8,5.375757575757576,354.8,354.8,354.8
13643,3,28,24,519.44,18.551428571428573,173.14666666666668,87.9,260.04
13644,5,148,144,2597.52,17.55081081081081,519.504,-26.74,851.09
13645,1,5,5,252.1,50.42,252.1,252.1,252.1
13647,5,80,65,1670.22,20.87775,334.044,-7.9,472.04
13649,2,23,23,346.6,15.069565217391306,173.3,148.8,197.8
13650,7,98,79,1809.34,18.46265306122449,258.47714285714284,-27.0,447.62
13651,2,6,6,94.2,15.700000000000001,47.1,15.0,79.2
13652,3,63,48,1095.08,17.38222222222222,365.02666666666664,308.8,456.84000000000003
13654,6,166,157,2707.33,16.30921686746988,451.22166666666664,99.60000000000001,893.46
13655,2,56,52,932.97,16.66017857142857,466.485,383.65,549.32
13656,2,49,49,379.65,7.747959183673469,189.825,162.70000000000002,216.95
13657,2,16,16,382.14,23.88375,191.07,152.34,229.8
13658,7,112,91,2421.47,21.620267857142856,345.9242857142857,-167.0,1009.27
13659,3,108,93,1550.85,14.35972222222222,516.95,-22.35,1045.4
13662,7,58,50,879.08,15.156551724137932,125.58285714285715,-7.03,364.82
13663,1,13,13,189.47,14.574615384615385,189.47,189.47,189.47
13666,3,12,12,84.65,7.054166666666667,28.21666666666667,20.4,43.650000000000006
13667,1,87,82,305.02,3.505977011494253,305.02,305.02,305.02
13668,29,501,286,6216.07,12.407325349301397,214.34724137931033,-73.87,1131.46
13669,2,9,9,218.55,24.283333333333335,109.27499999999999,48.150000000000006,170.39999999999998
13670,1,25,25,349.7,13.988,349.7,349.7,349.7
13672,6,16,5,-71.46,-4.46625,-11.910000000000002,-71.46,124.26
13673,2,65,47,396.92,6.106461538461539,198.45999999999998,183.32,213.6
13675,2,25,25,486.82000000000005,19.472800000000003,243.41000000000003,178.38000000000002,308.44
13678,1,16,16,232.6,14.5375,232.6,232.6,232.6
13680,5,216,164,2202.31,10.19587962962963,440.4620000000001,-1520.11,1520.1100000000001
13681,4,57,37,827.83,14.523333333333333,206.9575,117.08000000000001,327.62
13682,1,3,3,59.5,19.833333333333332,59.5,59.5,59.5
13684,2,31,29,64.23,2.071935483870968,32.115,-3.0,67.23
13685,7,39,29,3119.44,79.98564102564103,445.63428571428574,3.2,1334.16
13686,1,8,8,72.0,9.0,72.0,72.0,72.0
13689,1,6,6,910.0,151.66666666666666,910.0,910.0,910.0
13690,1,9,9,172.25,19.13888888888889,172.25,172.25,172.25
13692,5,55,49,1466.8700000000001,26.67036363636364,293.374,-14.95,856.63
13693,2,4,4,-32.0,-8.0,-16.0,-22.05,-9.95
13694,60,585,369,62653.1,107.09931623931624,1044.2183333333332,-933.9200000000001,3547.34
13695,15,90,46,2504.13,27.823666666666668,166.942,54.6,381.54
13697,1,12,12,151.29999999999998,12.608333333333333,151.29999999999998,151.29999999999998,151.29999999999998
13699,1,14,14,308.58000000000004,22.041428571428575,308.58000000000004,308.58000000000004,308.58000000000004
13700,10,197,139,2265.12,11.498071065989848,226.512,14.99,390.47
13703,1,1,1,99.5,99.5,99.5,99.5,99.5
13704,10,135,111,2295.31,17.002296296296297,229.531,-12.75,422.32
13705,3,28,25,711.86,25.423571428571428,237.28666666666666,189.18,318.14
13706,1,20,20,330.79,16.5395,330.79,330.79,330.79
13707,2,48,48,806.41,16.800208333333334,403.205,223.0,583.41
13708,1,51,49,296.88,5.821176470588235,296.88,296.88,296.88
13709,17,346,244,6249.110000000001,18.061011560693643,367.5947058823529,-32.8,1097.24
13710,1,8,8,180.48,22.56,180.48,180.48,180.48
13711,2,13,11,252.06,19.38923076923077,126.03,81.10000000000001,170.96
13712,1,10,10,228.84,22.884,228.84,228.84,228.84
13715,8,108,89,1053.94,9.758703703703704,131.7425,-12.9,445.22
13716,1,21,21,138.28,6.584761904761905,138.28,138.28,138.28
13717,7,103,92,1432.26,13.905436893203884,204.60857142857142,-12.75,301.53999999999996
13718,2,12,9,306.55,25.545833333333334,153.275,114.05000000000001,192.5
13719,5,60,56,1041.68,17.361333333333334,208.336,121.66000000000001,330.79
13720,4,43,42,799.9,18.60232558139535,199.975,120.45,266.2
13721,1,28,28,524.14,18.719285714285714,524.14,524.14,524.14
13722,4,86,75,2369.16,27.548372093023254,592.29,-6.25,1463.47
13723,1,6,6,199.85000000000002,33.30833333333334,199.85000000000002,199.85000000000002,199.85000000000002
13725,11,118,97,1809.81,15.337372881355932,164.52818181818182,-133.15,947.65
13726,2,42,39,1079.6599999999999,25.70619047619047,539.83,292.68,786.98
13727,2,20,19,333.48,16.674,166.74,110.4,223.08
13728,6,63,38,1016.14,16.12920634920635,169.35666666666665,141.15,219.12
13730,2,43,38,752.6,17.50232558139535,376.29999999999995,306.75,445.84999999999997
13731,2,38,36,610.59,16.068157894736842,305.295,302.47,308.12
13732,1,33,33,491.86,14.904848484848486,491.86,491.86,491.86
13735,8,208,161,2766.18,13.298942307692307,345.7725,-54.0,991.56
13736,3,194,167,724.0,3.731958762886598,241.33333333333334,-7.9,374.37
13737,1,30,29,339.59999999999997,11.319999999999999,339.59999999999997,339.59999999999997,339.59999999999997
13739,1,3,3,216.9,72.3,216.9,216.9,216.9
13740,1,23,23,350.75,15.25,350.75,350.75,350.75
13741,4,35,34,666.33,19.038,166.5825,-2.1,305.3
13742,14,323,200,3102.42,9.605015479876162,221.60142857142858,-19.9,526.1
13743,8,42,8,1340.1499999999999,31.90833333333333,167.51874999999998,-1.45,275.76
13744,2,72,54,1156.36,16.060555555555553,578.18,263.2,893.16
13745,2,26,25,291.54,11.213076923076924,145.77,-8.5,300.04
13747,1,1,1,79.6,79.6,79.6,79.6,79.6
13748,5,28,24,948.25,33.86607142857143,189.65,31.6,335.8
13750,5,24,20,1647.26,68.63583333333334,329.452,302.39,363.36
13751,1,9,9,296.25,32.916666666666664,296.25,296.25,296.25
13752,6,76,64,1186.28,15.608947368421052,197.71333333333337,90.6,298.99
13753,1,35,35,741.26,21.178857142857144,741.26,741.26,741.26
13754,2,12,11,282.59999999999997,23.549999999999997,141.3,126.6,156.0
13755,10,343,232,2154.68,6.281865889212828,215.46800000000002,-6.67,495.66
13756,15,143,66,5145.12,35.979860139860136,343.008,-44.400000000000006,610.76
13758,7,117,104,3190.55,27.26965811965812,455.79285714285714,316.90000000000003,893.37
13759,2,25,24,659.4100000000001,26.376400000000004,329.70500000000004,99.0,560.4100000000001
13760,2,57,50,286.79,5.03140350877193,143.395,135.09,151.70000000000002
13761,2,70,68,1070.65,15.295000000000002,535.325,491.71000000000004,578.9399999999999
13762,2,14,7,3.552713678800501e-15,2.5376526277146434e-16,2.842170943040401e-14,-306.71999999999997,306.72
13763,3,17,17,1689.46,99.38,563.1533333333333,-17.0,1714.96
13764,3,208,183,1521.76,7.3161538461538465,507.25333333333333,445.74,576.13
13767,52,399,55,16945.71,42.470451127819544,325.8790384615385,-67.5,1735.3000000000002
13769,16,143,73,2771.87,19.383706293706293,173.241875,-11.75,421.18
13771,5,120,114,2631.7,21.930833333333332,526.3399999999999,-2.75,871.6
13772,3,177,141,1132.13,6.396214689265538,377.3766666666667,228.42,457.8
13774,1,22,22,345.0,15.681818181818182,345.0,345.0,345.0
13777,41,219,40,25748.350000000002,117.57237442922376,628.0085365853658,-115.44,6260.900000000001
13778,1,9,9,178.7,19.855555555555554,178.7,178.7,178.7
13780,2,57,56,360.01,6.315964912280702,180.00500000000002,116.28000000000002,243.73000000000002
13781,1,17,17,127.84,7.5200000000000005,127.84,127.84,127.84
13782,6,115,96,912.0,7.930434782608696,152.0,111.5,191.94
13784,11,31,9,2462.79,79.44483870967741,223.89,38.160000000000004,603.96
13786,1,7,7,230.39999999999998,32.91428571428571,230.39999999999998,230.39999999999998,230.39999999999998
13787,2,31,24,309.04,9.969032258064518,154.52,106.4,202.64000000000001
13790,1,45,45,348.8,7.751111111111111,348.8,348.8,348.8
13791,3,17,7,1047.68,61.62823529411765,349.2266666666667,-468.32,937.0
13792,2,13,13,195.55,15.042307692307693,97.775,74.60000000000001,120.95
13798,63,439,115,36351.42,82.8050569476082,577.0066666666667,-243.35999999999999,3762.66
13799,2,39,32,688.86,17.663076923076922,344.42999999999995,341.7,347.15999999999997
13800,1,33,33,558.32,16.91878787878788,558.32,558.32,558.32
13801,1,23,23,324.8,14.121739130434783,324.8,324.8,324.8
13802,6,66,57,3906.27,59.18590909090909,651.045,-525.0,2161.32
13803,1,17,17,277.07,16.298235294117646,277.07,277.07,277.07
13804,7,137,124,2635.79,19.23934306569343,376.5414285714286,48.790000000000006,739.5699999999999
13805,2,13,10,924.6,71.12307692307692,462.3,424.36,500.24
13806,1,10,10,256.38,25.637999999999998,256.38,256.38,256.38
13807,1,7,7,112.6,16.085714285714285,112.6,112.6,112.6
13808,5,76,70,1747.66,22.995526315789476,349.53200000000004,149.64000000000001,639.3000000000001
13809,1,12,11,155.05,12.920833333333334,155.05,155.05,155.05
13810,4,36,32,899.51,24.98638888888889,224.8775,-599.5,653.5
13811,4,14,7,591.75,42.267857142857146,147.9375,-222.75,333.0
13812,3,36,33,539.0,14.972222222222221,179.66666666666666,120.38,278.74
13813,5,71,54,1353.41,19.06211267605634,270.682,-13.45,407.54
13814,3,58,37,1562.12,26.933103448275862,520.7066666666666,-17.0,961.58
13815,5,177,132,4014.91,22.683107344632766,802.982,-12.450000000000001,1965.74
13816,4,33,27,555.04,16.819393939393937,138.76,-8.67,371.69
13817,2,24,20,382.98,15.957500000000001,191.49,128.7,254.28
13819,3,36,26,1140.35,31.676388888888887,380.1166666666666,307.0,425.05
13821,2,59,51,385.64,6.536271186440678,192.82,115.49,270.15
13822,2,96,90,632.0,6.583333333333333,316.0,163.62,468.38
13823,2,40,39,957.66,23.941499999999998,478.83,307.24,650.42
13824,5,46,34,1698.94,36.93347826086956,339.788,130.8,659.3000000000001
13826,2,12,11,174.65,14.554166666666667,87.325,-14.85,189.5
13827,3,93,83,412.05,4.430645161290323,137.35,111.29,188.01999999999998
13828,1,15,15,209.49,13.966000000000001,209.49,209.49,209.49
13829,1,1,1,-102.0,-102.0,-102.0,-102.0,-102.0
13831,6,74,58,2202.99,29.77013513513513,367.16499999999996,311.29999999999995,408.0
13832,2,4,3,40.949999999999996,10.237499999999999,20.474999999999998,-11.25,52.199999999999996
13833,1,29,28,384.8,13.26896551724138,384.8,384.8,384.8
13835,4,55,48,834.57,15.174000000000001,208.64249999999998,91.66,328.45
13837,2,19,17,271.24,14.275789473684211,135.62,113.7,157.54000000000002
13838,4,174,144,691.73,3.975459770114943,172.9325,93.16,238.11
13841,1,1,1,85.0,85.0,85.0,85.0,85.0
13842,9,206,155,3385.62,16.43504854368932,376.18,293.96,638.66
13844,1,20,20,361.62,18.081,361.62,361.62,361.62
13845,1,9,9,312.98,34.775555555555556,312.98,312.98,312.98
13846,4,58,56,847.61,14.613965517241379,211.9025,-17.45,411.4
13848,3,5,3,1255.0,251.0,418.3333333333333,320.0,615.0
13849,2,101,97,1537.95,15.227227722772279,768.9749999999999,593.5799999999999,944.37
13850,2,94,93,1586.81,16.88095744680851,793.405,-8.67,1595.48
13851,3,81,77,2651.46,32.73407407407407,883.82,246.32,1298.18
13853,2,24,23,1056.94,44.03916666666667,528.47,-33.2,1090.14
13854,29,114,39,8025.0199999999995,70.39491228070175,276.7248275862069,-34.0,429.9
13856,5,17,10,363.4,21.376470588235293,72.67999999999999,-18.75,169.5
13858,1,11,11,216.17,19.651818181818182,216.17,216.17,216.17
13859,1,28,27,201.16,7.184285714285714,201.16,201.16,201.16
13860,6,77,58,1240.0,16.103896103896105,206.66666666666666,-5.9,405.88
13862,10,142,97,2187.31,15.403591549295774,218.731,-12.450000000000001,425.1
13863,2,22,20,299.56,13.616363636363637,149.77999999999997,-6.22,305.78
13865,4,30,26,501.56,16.718666666666667,125.39,100.82,159.22
13866,1,7,7,145.67000000000002,20.810000000000002,145.67000000000002,145.67000000000002,145.67000000000002
13867,3,61,51,1015.29,16.644098360655736,338.43,138.85,453.99
13868,2,33,32,3192.54,96.74363636363637,1596.27,507.54,2685.0
13869,4,307,234,3104.95,10.11384364820847,776.2375,323.62,1519.99
13870,10,118,91,2751.25,23.315677966101696,275.125,-16.8,812.16
13871,14,338,155,6389.8,18.90473372781065,456.4142857142857,-13.450000000000001,855.17
13873,4,24,21,381.7,15.904166666666667,95.42500000000001,-7.9,159.20000000000002
13874,1,18,18,540.45,30.025000000000002,540.45,540.45,540.45
13875,5,104,79,1786.79,17.180673076923078,357.358,340.65,384.2
13876,1,7,7,122.7,17.52857142857143,122.7,122.7,122.7
13877,1,3,3,117.24,39.08,117.24,117.24,117.24
13878,1,36,35,1281.53,35.598055555555554,1281.53,1281.53,1281.53
13880,13,165,125,3219.77,19.513757575757577,247.67461538461538,97.8,414.82
13881,22,180,72,16989.52,94.38622222222223,772.2509090909091,-102.0,2251.94
13882,6,66,54,1131.28,17.14060606060606,188.54666666666665,-59.849999999999994,490.55
13883,9,155,110,2538.75,16.379032258064516,282.0833333333333,-65.03,980.41
13884,6,60,45,781.3000000000001,13.021666666666668,130.21666666666667,-6.300000000000001,344.25
13885,2,28,28,506.8,18.1,253.39999999999998,107.65,399.15
13886,1,16,16,243.56,15.2225,243.56,243.56,243.56
13887,1,19,19,349.55,18.397368421052633,349.55,349.55,349.55
13888,2,40,38,605.63,15.14075,302.815,239.52,366.11
13889,1,15,15,416.90000000000003,27.793333333333337,416.90000000000003,416.90000000000003,416.90000000000003
13890,14,114,74,1860.8600000000001,16.323333333333334,132.91857142857143,-7.95,310.76
13892,4,27,26,632.97,23.443333333333335,158.24249999999998,54.519999999999996,341.21
13893,1,21,21,821.1,39.1,821.1,821.1,821.1
13894,5,30,25,535.97,17.865666666666666,107.194,-18.75,282.45
13895,5,119,97,2588.12,21.74890756302521,517.624,-4.95,973.81
13897,1,17,17,311.16,18.303529411764707,311.16,311.16,311.16
13898,1,12,12,155.93,12.994166666666667,155.93,155.93,155.93
13899,2,19,19,388.52,20.448421052631577,194.26,90.02,298.5
13900,3,43,42,740.95,17.23139534883721,246.98333333333335,8.5,374.87
13901,5,149,144,2867.2,19.242953020134227,573.44,214.4,1561.0900000000001
13904,2,26,24,332.64,12.793846153846154,166.32,131.52,201.12
13908,5,126,104,2347.05,18.627380952380953,469.41,-22.5,907.94
13911,9,148,120,2580.91,17.43858108108108,286.7677777777778,143.28,516.12
13914,3,34,28,613.95,18.05735294117647,204.65,-12.5,321.07
13917,2,18,16,272.04,15.113333333333335,136.01999999999998,65.38,206.66
13918,2,30,30,1212.8400000000001,40.428000000000004,606.42,198.2,1014.64
13919,3,33,24,350.15999999999997,10.61090909090909,116.72000000000001,-34.65,213.15
13922,1,7,7,172.25,24.607142857142858,172.25,172.25,172.25
13923,1,20,20,351.13,17.5565,351.13,351.13,351.13
13924,11,137,91,1682.08,12.277956204379562,152.91636363636363,-65.09,679.03
13925,6,45,28,616.65,13.703333333333333,102.77499999999999,-48.849999999999994,380.12
13926,1,11,11,223.85000000000002,20.35,223.85000000000002,223.85000000000002,223.85000000000002
13927,1,21,21,348.99,16.61857142857143,348.99,348.99,348.99
13928,4,27,23,464.57,17.206296296296298,116.14250000000001,104.2,131.22
13929,3,10,8,802.85,80.285,267.6166666666667,-39.8,429.79999999999995
13930,2,17,15,337.34,19.843529411764706,168.67,127.33999999999999,210.0
13931,3,59,56,1230.93,20.86322033898305,410.31,-6.6,859.32
13932,1,16,16,307.4,19.2125,307.4,307.4,307.4
13933,2,23,23,608.7900000000001,26.469130434782613,304.395,300.99,307.8
13934,1,31,31,922.1,29.74516129032258,922.1,922.1,922.1
13936,2,27,26,361.28,13.38074074074074,180.64,-15.299999999999999,376.58
13937,1,9,9,158.85,17.65,158.85,158.85,158.85
